City,Latitude,Longitude,Rainfall_mm,River_Level_m,Soil_Moisture_%,Elevation_m,Risk_Label
Surat,21.1702,72.8311,0.0,6.95,10.0,13,0
Surat,21.1702,72.8311,16.8,9.14,15.68,13,2
Surat,21.1702,72.8311,16.9,9.56,20.28,13,2
Surat,21.1702,72.8311,9.12,8.64,10.0,13,0
Surat,21.1702,72.8311,0.0,4.22,10.0,13,0
Surat,21.1702,72.8311,28.35,11.93,31.16,13,2
Surat,21.1702,72.8311,18.37,10.45,20.44,13,2
Surat,21.1702,72.8311,11.94,8.6,13.46,13,0
Surat,21.1702,72.8311,31.15,13.67,27.1,13,2
Surat,21.1702,72.8311,0.0,9.33,10.0,13,2
Surat,21.1702,72.8311,0.0,7.24,10.0,13,0
Surat,21.1702,72.8311,25.43,8.22,29.96,13,0
Surat,21.1702,72.8311,21.14,10.96,10.0,13,2
Surat,21.1702,72.8311,0.0,6.98,10.0,13,0
Surat,21.1702,72.8311,19.64,10.29,14.16,13,2
Surat,21.1702,72.8311,0.0,8.14,10.0,13,0
Surat,21.1702,72.8311,1.63,4.69,10.0,13,0
Surat,21.1702,72.8311,31.55,14.4,33.36,13,2
Surat,21.1702,72.8311,13.15,13.23,10.0,13,2
Surat,21.1702,72.8311,17.16,9.39,25.14,13,2
Surat,21.1702,72.8311,0.0,7.74,10.0,13,0
Surat,21.1702,72.8311,0.0,9.04,10.0,13,0
Surat,21.1702,72.8311,12.45,10.93,10.0,13,2
Surat,21.1702,72.8311,0.0,7.66,18.57,13,0
Surat,21.1702,72.8311,0.0,6.6,10.0,13,0
Surat,21.1702,72.8311,6.72,10.98,10.0,13,2
Surat,21.1702,72.8311,0.0,5.81,11.42,13,0
Surat,21.1702,72.8311,91.19,24.4,63.08,13,2
Surat,21.1702,72.8311,0.0,4.09,10.0,13,0
Surat,21.1702,72.8311,58.19,17.54,42.91,13,2
Surat,21.1702,72.8311,95.63,25.75,73.74,13,2
Surat,21.1702,72.8311,0.0,2.87,10.0,13,0
Surat,21.1702,72.8311,10.9,11.19,20.6,13,2
Surat,21.1702,72.8311,0.0,4.19,10.0,13,0
Surat,21.1702,72.8311,74.73,19.71,59.49,13,2
Surat,21.1702,72.8311,60.96,20.23,52.37,13,2
Surat,21.1702,72.8311,30.4,13.21,24.98,13,2
Surat,21.1702,72.8311,12.27,9.12,27.45,13,2
Surat,21.1702,72.8311,86.7,24.37,62.87,13,2
Surat,21.1702,72.8311,66.84,17.13,49.45,13,2
Surat,21.1702,72.8311,1.25,5.98,10.0,13,0
Surat,21.1702,72.8311,0.58,8.5,15.56,13,0
Surat,21.1702,72.8311,0.0,5.09,10.0,13,0
Surat,21.1702,72.8311,12.75,8.48,19.89,13,0
Surat,21.1702,72.8311,45.47,14.59,43.07,13,2
Surat,21.1702,72.8311,97.55,24.5,70.85,13,2
Surat,21.1702,72.8311,16.14,10.14,14.23,13,2
Surat,21.1702,72.8311,0.0,2.87,13.92,13,0
Surat,21.1702,72.8311,10.57,9.17,10.0,13,2
Surat,21.1702,72.8311,24.59,8.69,18.63,13,0
Surat,21.1702,72.8311,54.6,18.35,40.35,13,2
Surat,21.1702,72.8311,7.06,5.46,10.0,13,0
Surat,21.1702,72.8311,77.69,24.0,58.28,13,2
Surat,21.1702,72.8311,134.01,34.16,100.0,13,2
Surat,21.1702,72.8311,73.03,20.97,55.79,13,2
Surat,21.1702,72.8311,6.91,8.94,14.31,13,0
Surat,21.1702,72.8311,0.0,7.56,10.0,13,0
Surat,21.1702,72.8311,0.0,7.75,10.0,13,0
Surat,21.1702,72.8311,1.11,4.77,10.0,13,0
Surat,21.1702,72.8311,2.69,5.51,14.24,13,0
Surat,21.1702,72.8311,48.9,14.52,30.91,13,2
Surat,21.1702,72.8311,17.14,10.49,10.0,13,2
Surat,21.1702,72.8311,0.0,3.07,10.0,13,0
Surat,21.1702,72.8311,56.1,18.5,44.64,13,2
Surat,21.1702,72.8311,6.6,5.58,11.71,13,0
Surat,21.1702,72.8311,0.0,5.9,10.0,13,0
Surat,21.1702,72.8311,0.0,6.54,10.0,13,0
Surat,21.1702,72.8311,69.63,20.33,60.65,13,2
Surat,21.1702,72.8311,78.19,23.09,61.02,13,2
Surat,21.1702,72.8311,63.73,22.93,45.27,13,2
Surat,21.1702,72.8311,0.0,6.1,10.0,13,0
Surat,21.1702,72.8311,25.47,12.71,10.0,13,2
Surat,21.1702,72.8311,35.4,13.01,38.82,13,2
Surat,21.1702,72.8311,0.0,5.79,10.0,13,0
Surat,21.1702,72.8311,87.27,24.47,67.53,13,2
Surat,21.1702,72.8311,65.32,16.47,53.62,13,2
Surat,21.1702,72.8311,34.72,12.66,42.57,13,2
Surat,21.1702,72.8311,0.0,9.16,10.0,13,2
Surat,21.1702,72.8311,133.12,34.38,100.0,13,2
Surat,21.1702,72.8311,11.7,11.58,25.71,13,2
Surat,21.1702,72.8311,7.1,6.56,10.0,13,0
Surat,21.1702,72.8311,97.59,25.13,66.85,13,2
Surat,21.1702,72.8311,63.71,19.2,51.98,13,2
Surat,21.1702,72.8311,92.55,28.19,82.4,13,2
Surat,21.1702,72.8311,0.0,7.5,10.0,13,0
Surat,21.1702,72.8311,20.42,8.27,28.03,13,0
Surat,21.1702,72.8311,10.88,9.36,10.0,13,2
Surat,21.1702,72.8311,0.0,6.8,10.0,13,0
Surat,21.1702,72.8311,9.99,5.1,10.0,13,0
Surat,21.1702,72.8311,16.59,11.15,31.89,13,2
Surat,21.1702,72.8311,26.69,11.93,28.3,13,2
Surat,21.1702,72.8311,1.78,9.0,10.0,13,0
Surat,21.1702,72.8311,19.07,10.26,19.21,13,2
Surat,21.1702,72.8311,23.36,13.87,11.79,13,2
Surat,21.1702,72.8311,67.27,19.35,38.97,13,2
Surat,21.1702,72.8311,106.41,27.66,82.3,13,2
Surat,21.1702,72.8311,26.31,12.61,10.0,13,2
Surat,21.1702,72.8311,27.22,11.27,20.07,13,2
Surat,21.1702,72.8311,0.0,6.13,10.0,13,0
Surat,21.1702,72.8311,0.0,8.8,10.0,13,0
Surat,21.1702,72.8311,68.12,18.33,60.23,13,2
Surat,21.1702,72.8311,72.85,22.52,61.94,13,2
Surat,21.1702,72.8311,65.81,23.77,68.07,13,2
Surat,21.1702,72.8311,6.2,5.43,19.23,13,0
Surat,21.1702,72.8311,0.0,6.22,10.0,13,0
Surat,21.1702,72.8311,85.98,22.89,62.27,13,2
Surat,21.1702,72.8311,22.71,12.44,14.69,13,2
Surat,21.1702,72.8311,0.0,9.06,10.0,13,0
Surat,21.1702,72.8311,0.0,6.71,10.0,13,0
Surat,21.1702,72.8311,8.52,10.25,10.0,13,2
Surat,21.1702,72.8311,57.96,19.61,50.85,13,2
Surat,21.1702,72.8311,57.77,18.89,48.2,13,2
Surat,21.1702,72.8311,88.35,26.29,67.45,13,2
Surat,21.1702,72.8311,24.56,13.23,27.99,13,2
Surat,21.1702,72.8311,29.49,12.23,37.37,13,2
Surat,21.1702,72.8311,0.0,3.66,10.0,13,0
Surat,21.1702,72.8311,72.14,22.07,49.57,13,2
Surat,21.1702,72.8311,51.68,18.82,52.3,13,2
Surat,21.1702,72.8311,39.63,11.38,26.39,13,2
Surat,21.1702,72.8311,17.29,12.06,10.0,13,2
Surat,21.1702,72.8311,26.51,10.94,10.0,13,2
Surat,21.1702,72.8311,13.93,8.33,15.25,13,0
Surat,21.1702,72.8311,0.0,8.49,10.0,13,0
Surat,21.1702,72.8311,12.25,8.02,18.7,13,0
Surat,21.1702,72.8311,94.59,24.33,74.65,13,2
Surat,21.1702,72.8311,50.25,18.69,37.3,13,2
Surat,21.1702,72.8311,43.19,15.68,37.98,13,2
Surat,21.1702,72.8311,0.0,6.59,10.0,13,0
Surat,21.1702,72.8311,118.8,32.78,89.7,13,2
Surat,21.1702,72.8311,0.0,5.58,10.0,13,0
Surat,21.1702,72.8311,9.11,7.98,10.0,13,0
Surat,21.1702,72.8311,0.0,7.28,10.0,13,0
Surat,21.1702,72.8311,12.36,10.21,13.36,13,2
Surat,21.1702,72.8311,0.0,3.44,10.0,13,0
Surat,21.1702,72.8311,113.26,32.48,85.85,13,2
Surat,21.1702,72.8311,0.36,6.01,10.0,13,0
Surat,21.1702,72.8311,25.67,13.74,10.0,13,2
Surat,21.1702,72.8311,46.34,17.54,44.79,13,2
Surat,21.1702,72.8311,4.25,9.78,10.0,13,2
Surat,21.1702,72.8311,0.0,8.9,12.07,13,0
Surat,21.1702,72.8311,12.3,7.16,10.0,13,0
Surat,21.1702,72.8311,12.58,8.64,19.46,13,0
Surat,21.1702,72.8311,0.0,3.51,10.0,13,0
Surat,21.1702,72.8311,0.14,5.27,10.0,13,0
Surat,21.1702,72.8311,8.31,8.06,13.18,13,0
Surat,21.1702,72.8311,9.1,8.06,19.05,13,0
Surat,21.1702,72.8311,0.0,7.57,10.0,13,0
Surat,21.1702,72.8311,0.0,4.07,10.0,13,0
Surat,21.1702,72.8311,6.95,7.86,10.0,13,0
Surat,21.1702,72.8311,3.2,5.61,10.0,13,0
Surat,21.1702,72.8311,0.0,9.16,10.0,13,2
Surat,21.1702,72.8311,0.0,9.85,10.0,13,2
Surat,21.1702,72.8311,0.0,6.94,10.0,13,0
Surat,21.1702,72.8311,0.0,4.31,27.68,13,0
Surat,21.1702,72.8311,3.98,3.44,18.12,13,0
Surat,21.1702,72.8311,17.78,8.52,10.0,13,0
Surat,21.1702,72.8311,18.78,9.76,10.0,13,2
Surat,21.1702,72.8311,36.6,12.95,44.23,13,2
Surat,21.1702,72.8311,28.45,10.19,33.1,13,2
Surat,21.1702,72.8311,0.0,2.77,10.0,13,0
Surat,21.1702,72.8311,14.36,8.45,10.0,13,0
Surat,21.1702,72.8311,26.3,11.97,12.6,13,2
Surat,21.1702,72.8311,19.23,10.74,10.0,13,2
Surat,21.1702,72.8311,14.85,10.25,12.08,13,2
Surat,21.1702,72.8311,22.27,9.61,21.18,13,2
Surat,21.1702,72.8311,0.0,7.31,19.53,13,0
Surat,21.1702,72.8311,0.0,4.98,10.0,13,0
Surat,21.1702,72.8311,10.08,6.39,12.28,13,0
Surat,21.1702,72.8311,21.55,11.88,10.0,13,2
Surat,21.1702,72.8311,23.92,13.16,27.44,13,2
Surat,21.1702,72.8311,13.97,9.73,21.5,13,2
Surat,21.1702,72.8311,38.78,12.35,41.8,13,2
Surat,21.1702,72.8311,6.62,7.56,10.0,13,0
Surat,21.1702,72.8311,3.44,5.19,10.0,13,0
Surat,21.1702,72.8311,0.0,5.6,10.0,13,0
Surat,21.1702,72.8311,9.55,5.18,10.0,13,0
Surat,21.1702,72.8311,13.79,7.66,21.78,13,0
Surat,21.1702,72.8311,11.6,10.03,23.39,13,2
Surat,21.1702,72.8311,3.04,5.96,11.15,13,0
Surat,21.1702,72.8311,16.15,9.36,26.84,13,2
Surat,21.1702,72.8311,4.6,7.49,10.0,13,0
Surat,21.1702,72.8311,0.0,6.66,13.97,13,0
Surat,21.1702,72.8311,15.12,9.59,10.48,13,2
Surat,21.1702,72.8311,13.29,10.66,16.73,13,2
Surat,21.1702,72.8311,2.69,7.69,10.0,13,0
Surat,21.1702,72.8311,0.0,6.84,10.0,13,0
Surat,21.1702,72.8311,15.72,10.96,20.05,13,2
Surat,21.1702,72.8311,1.68,7.45,15.58,13,0
Surat,21.1702,72.8311,30.62,12.57,25.89,13,2
Surat,21.1702,72.8311,25.77,8.65,17.39,13,0
Surat,21.1702,72.8311,29.37,14.32,27.19,13,2
Surat,21.1702,72.8311,0.0,6.4,10.0,13,0
Surat,21.1702,72.8311,13.3,7.54,10.0,13,0
Surat,21.1702,72.8311,0.0,8.94,10.0,13,0
Surat,21.1702,72.8311,10.51,8.6,10.0,13,0
Surat,21.1702,72.8311,0.0,4.49,10.0,13,0
Surat,21.1702,72.8311,13.87,7.68,28.56,13,0
Surat,21.1702,72.8311,24.43,13.0,18.35,13,2
Surat,21.1702,72.8311,32.23,12.51,25.47,13,2
Surat,21.1702,72.8311,10.72,10.05,14.94,13,2
Surat,21.1702,72.8311,0.4,5.51,10.0,13,0
Surat,21.1702,72.8311,19.44,9.6,10.0,13,2
Surat,21.1702,72.8311,4.68,8.68,21.8,13,0
Surat,21.1702,72.8311,0.0,5.65,10.0,13,0
Surat,21.1702,72.8311,29.69,12.37,14.68,13,2
Surat,21.1702,72.8311,16.94,9.08,10.0,13,0
Surat,21.1702,72.8311,0.0,9.97,10.0,13,2
Surat,21.1702,72.8311,9.72,7.95,10.7,13,0
Surat,21.1702,72.8311,12.48,9.58,11.14,13,2
Surat,21.1702,72.8311,21.9,10.93,10.0,13,2
Surat,21.1702,72.8311,0.0,2.54,20.27,13,0
Surat,21.1702,72.8311,21.8,9.2,14.62,13,2
Surat,21.1702,72.8311,0.0,9.59,10.0,13,2
Surat,21.1702,72.8311,9.83,8.25,16.13,13,0
Surat,21.1702,72.8311,6.34,4.25,10.0,13,0
Surat,21.1702,72.8311,0.0,6.66,14.34,13,0
Surat,21.1702,72.8311,0.0,4.9,10.0,13,0
Surat,21.1702,72.8311,1.89,8.36,10.0,13,0
Surat,21.1702,72.8311,14.65,8.18,14.02,13,0
Surat,21.1702,72.8311,20.44,9.12,24.17,13,2
Surat,21.1702,72.8311,8.84,10.36,10.0,13,2
Surat,21.1702,72.8311,14.1,9.24,10.32,13,2
Surat,21.1702,72.8311,12.14,10.0,10.0,13,2
Surat,21.1702,72.8311,30.94,8.97,17.9,13,0
Surat,21.1702,72.8311,6.49,8.62,20.96,13,0
Surat,21.1702,72.8311,0.0,5.48,10.0,13,0
Surat,21.1702,72.8311,8.51,8.74,22.71,13,0
Surat,21.1702,72.8311,9.93,10.57,13.78,13,2
Surat,21.1702,72.8311,1.04,3.89,10.0,13,0
Surat,21.1702,72.8311,0.0,9.09,10.0,13,0
Surat,21.1702,72.8311,27.12,10.96,24.39,13,2
Surat,21.1702,72.8311,11.35,8.68,10.0,13,0
Surat,21.1702,72.8311,14.28,7.5,10.0,13,0
